movieId,title,genres,year,userId,rating
122916,Thor: Ragnarok,Action|Adventure|Sci-Fi,2017.0,305,4.5
122916,Thor: Ragnarok,Action|Adventure|Sci-Fi,2017.0,338,1.0
122916,Thor: Ragnarok,Action|Adventure|Sci-Fi,2017.0,380,5.0
122916,Thor: Ragnarok,Action|Adventure|Sci-Fi,2017.0,414,4.0
122916,Thor: Ragnarok,Action|Adventure|Sci-Fi,2017.0,511,4.0
122916,Thor: Ragnarok,Action|Adventure|Sci-Fi,2017.0,515,5.0
122916,Thor: Ragnarok,Action|Adventure|Sci-Fi,2017.0,567,3.0
122916,Thor: Ragnarok,Action|Adventure|Sci-Fi,2017.0,586,4.5
122916,Thor: Ragnarok,Action|Adventure|Sci-Fi,2017.0,596,5.0
122916,Thor: Ragnarok,Action|Adventure|Sci-Fi,2017.0,599,3.0
122916,Thor: Ragnarok,Action|Adventure|Sci-Fi,2017.0,601,3.5
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,18,4.0
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,50,1.0
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,62,4.0
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,68,3.5
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,98,4.0
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,111,4.0
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,125,3.5
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,184,4.5
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,210,5.0
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,212,4.0
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,248,4.0
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,249,4.5
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,258,3.5
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,305,3.5
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,306,3.0
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,363,5.0
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,380,5.0
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,401,4.5
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,414,4.0
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,475,3.0
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,515,5.0
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,551,4.0
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,567,3.5
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,586,5.0
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,596,4.0
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,599,3.0
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017.0,601,4.0
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,18,3.0
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,49,4.0
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,62,4.0
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,148,3.5
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,184,4.5
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,212,3.0
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,233,2.0
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,249,4.5
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,279,3.0
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,298,3.0
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,305,4.0
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,380,5.0
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,382,4.0
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,448,3.0
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,475,3.5
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,525,3.5
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,561,3.5
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,567,2.5
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,586,5.0
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,596,3.5
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,599,2.5
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,610,5.0
122922,Doctor Strange,Action|Adventure|Sci-Fi,2016.0,15,2.0
122922,Doctor Strange,Action|Adventure|Sci-Fi,2016.0,21,4.0
122922,Doctor Strange,Action|Adventure|Sci-Fi,2016.0,62,4.5
122922,Doctor Strange,Action|Adventure|Sci-Fi,2016.0,68,3.0
122922,Doctor Strange,Action|Adventure|Sci-Fi,2016.0,125,4.0
122922,Doctor Strange,Action|Adventure|Sci-Fi,2016.0,184,4.5
122922,Doctor Strange,Action|Adventure|Sci-Fi,2016.0,212,4.0
122922,Doctor Strange,Action|Adventure|Sci-Fi,2016.0,248,4.0
122922,Doctor Strange,Action|Adventure|Sci-Fi,2016.0,249,4.5
122922,Doctor Strange,Action|Adventure|Sci-Fi,2016.0,252,4.0
122922,Doctor Strange,Action|Adventure|Sci-Fi,2016.0,272,2.0
122922,Doctor Strange,Action|Adventure|Sci-Fi,2016.0,365,3.0
122922,Doctor Strange,Action|Adventure|Sci-Fi,2016.0,380,5.0
122922,Doctor Strange,Action|Adventure|Sci-Fi,2016.0,414,3.5
122922,Doctor Strange,Action|Adventure|Sci-Fi,2016.0,459,5.0
122922,Doctor Strange,Action|Adventure|Sci-Fi,2016.0,475,4.5
122922,Doctor Strange,Action|Adventure|Sci-Fi,2016.0,561,2.5
122922,Doctor Strange,Action|Adventure|Sci-Fi,2016.0,567,3.0
122922,Doctor Strange,Action|Adventure|Sci-Fi,2016.0,586,5.0
122922,Doctor Strange,Action|Adventure|Sci-Fi,2016.0,596,3.5
122922,Doctor Strange,Action|Adventure|Sci-Fi,2016.0,599,2.5
122922,Doctor Strange,Action|Adventure|Sci-Fi,2016.0,610,3.5
122924,X-Men: Apocalypse,Action|Adventure|Fantasy|Sci-Fi,2016.0,15,1.0
122924,X-Men: Apocalypse,Action|Adventure|Fantasy|Sci-Fi,2016.0,18,4.0
122924,X-Men: Apocalypse,Action|Adventure|Fantasy|Sci-Fi,2016.0,62,4.0
122924,X-Men: Apocalypse,Action|Adventure|Fantasy|Sci-Fi,2016.0,210,4.0
122924,X-Men: Apocalypse,Action|Adventure|Fantasy|Sci-Fi,2016.0,249,4.0
122924,X-Men: Apocalypse,Action|Adventure|Fantasy|Sci-Fi,2016.0,298,1.5
122924,X-Men: Apocalypse,Action|Adventure|Fantasy|Sci-Fi,2016.0,380,3.0
122924,X-Men: Apocalypse,Action|Adventure|Fantasy|Sci-Fi,2016.0,448,2.0
122924,X-Men: Apocalypse,Action|Adventure|Fantasy|Sci-Fi,2016.0,549,5.0
122924,X-Men: Apocalypse,Action|Adventure|Fantasy|Sci-Fi,2016.0,567,1.5
122924,X-Men: Apocalypse,Action|Adventure|Fantasy|Sci-Fi,2016.0,586,4.5
122924,X-Men: Apocalypse,Action|Adventure|Fantasy|Sci-Fi,2016.0,596,2.5
122924,X-Men: Apocalypse,Action|Adventure|Fantasy|Sci-Fi,2016.0,599,2.5
122924,X-Men: Apocalypse,Action|Adventure|Fantasy|Sci-Fi,2016.0,610,3.5
122926,Untitled Spider-Man Reboot,Action|Adventure|Fantasy,2017.0,18,3.5
122926,Untitled Spider-Man Reboot,Action|Adventure|Fantasy,2017.0,62,4.0
122926,Untitled Spider-Man Reboot,Action|Adventure|Fantasy,2017.0,98,5.0
122926,Untitled Spider-Man Reboot,Action|Adventure|Fantasy,2017.0,184,4.0
122926,Untitled Spider-Man Reboot,Action|Adventure|Fantasy,2017.0,210,4.5
122926,Untitled Spider-Man Reboot,Action|Adventure|Fantasy,2017.0,212,4.0
122926,Untitled Spider-Man Reboot,Action|Adventure|Fantasy,2017.0,249,4.5
122926,Untitled Spider-Man Reboot,Action|Adventure|Fantasy,2017.0,305,4.0
122926,Untitled Spider-Man Reboot,Action|Adventure|Fantasy,2017.0,380,5.0
122926,Untitled Spider-Man Reboot,Action|Adventure|Fantasy,2017.0,414,4.5
122926,Untitled Spider-Man Reboot,Action|Adventure|Fantasy,2017.0,462,3.0
122926,Untitled Spider-Man Reboot,Action|Adventure|Fantasy,2017.0,514,4.0
122926,Untitled Spider-Man Reboot,Action|Adventure|Fantasy,2017.0,567,4.0
122926,Untitled Spider-Man Reboot,Action|Adventure|Fantasy,2017.0,586,5.0
122926,Untitled Spider-Man Reboot,Action|Adventure|Fantasy,2017.0,596,4.0
122926,Untitled Spider-Man Reboot,Action|Adventure|Fantasy,2017.0,599,3.5
135143,Fantastic Beasts and Where to Find Them,Fantasy,2016.0,50,2.0
135143,Fantastic Beasts and Where to Find Them,Fantasy,2016.0,62,4.0
135143,Fantastic Beasts and Where to Find Them,Fantasy,2016.0,68,4.0
135143,Fantastic Beasts and Where to Find Them,Fantasy,2016.0,98,2.5
135143,Fantastic Beasts and Where to Find Them,Fantasy,2016.0,125,3.5
135143,Fantastic Beasts and Where to Find Them,Fantasy,2016.0,210,4.5
135143,Fantastic Beasts and Where to Find Them,Fantasy,2016.0,212,4.5
135143,Fantastic Beasts and Where to Find Them,Fantasy,2016.0,318,4.5
135143,Fantastic Beasts and Where to Find Them,Fantasy,2016.0,352,4.0
135143,Fantastic Beasts and Where to Find Them,Fantasy,2016.0,380,4.0
135143,Fantastic Beasts and Where to Find Them,Fantasy,2016.0,382,4.0
135143,Fantastic Beasts and Where to Find Them,Fantasy,2016.0,517,3.5
135143,Fantastic Beasts and Where to Find Them,Fantasy,2016.0,551,3.0
135143,Fantastic Beasts and Where to Find Them,Fantasy,2016.0,596,3.5
135436,The Secret Life of Pets,Animation|Comedy,2016.0,111,2.5
135436,The Secret Life of Pets,Animation|Comedy,2016.0,125,3.5
135436,The Secret Life of Pets,Animation|Comedy,2016.0,306,3.5
135436,The Secret Life of Pets,Animation|Comedy,2016.0,365,2.5
135436,The Secret Life of Pets,Animation|Comedy,2016.0,382,3.5
135436,The Secret Life of Pets,Animation|Comedy,2016.0,567,1.5
135436,The Secret Life of Pets,Animation|Comedy,2016.0,586,4.5
135536,Suicide Squad,Action|Crime|Sci-Fi,2016.0,21,3.5
135536,Suicide Squad,Action|Crime|Sci-Fi,2016.0,62,4.0
135536,Suicide Squad,Action|Crime|Sci-Fi,2016.0,111,4.0
135536,Suicide Squad,Action|Crime|Sci-Fi,2016.0,184,2.5
135536,Suicide Squad,Action|Crime|Sci-Fi,2016.0,365,4.0
135536,Suicide Squad,Action|Crime|Sci-Fi,2016.0,380,3.0
135536,Suicide Squad,Action|Crime|Sci-Fi,2016.0,414,2.0
135536,Suicide Squad,Action|Crime|Sci-Fi,2016.0,448,3.0
135536,Suicide Squad,Action|Crime|Sci-Fi,2016.0,525,3.0
135536,Suicide Squad,Action|Crime|Sci-Fi,2016.0,567,0.5
135536,Suicide Squad,Action|Crime|Sci-Fi,2016.0,596,3.0
135536,Suicide Squad,Action|Crime|Sci-Fi,2016.0,610,2.5
135567,Independence Day: Resurgence,Action|Adventure|Sci-Fi,2016.0,125,2.5
135567,Independence Day: Resurgence,Action|Adventure|Sci-Fi,2016.0,249,3.0
135567,Independence Day: Resurgence,Action|Adventure|Sci-Fi,2016.0,298,2.5
135567,Independence Day: Resurgence,Action|Adventure|Sci-Fi,2016.0,448,1.5
135569,Star Trek Beyond,Action|Adventure|Sci-Fi,2016.0,18,3.5
135569,Star Trek Beyond,Action|Adventure|Sci-Fi,2016.0,62,2.5
135569,Star Trek Beyond,Action|Adventure|Sci-Fi,2016.0,249,4.0
135569,Star Trek Beyond,Action|Adventure|Sci-Fi,2016.0,328,3.5
135569,Star Trek Beyond,Action|Adventure|Sci-Fi,2016.0,352,4.0
135569,Star Trek Beyond,Action|Adventure|Sci-Fi,2016.0,365,2.5
135569,Star Trek Beyond,Action|Adventure|Sci-Fi,2016.0,380,4.0
135569,Star Trek Beyond,Action|Adventure|Sci-Fi,2016.0,448,2.5
135569,Star Trek Beyond,Action|Adventure|Sci-Fi,2016.0,551,4.5
135569,Star Trek Beyond,Action|Adventure|Sci-Fi,2016.0,561,3.5
135569,Star Trek Beyond,Action|Adventure|Sci-Fi,2016.0,567,2.5
135569,Star Trek Beyond,Action|Adventure|Sci-Fi,2016.0,586,4.0
135569,Star Trek Beyond,Action|Adventure|Sci-Fi,2016.0,596,4.5
135569,Star Trek Beyond,Action|Adventure|Sci-Fi,2016.0,599,3.0
135569,Star Trek Beyond,Action|Adventure|Sci-Fi,2016.0,610,3.5
136864,Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,2016.0,41,0.5
136864,Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,2016.0,50,1.5
136864,Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,2016.0,62,4.0
136864,Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,2016.0,125,2.5
136864,Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,2016.0,184,2.0
136864,Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,2016.0,247,2.5
136864,Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,2016.0,305,2.0
136864,Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,2016.0,319,4.5
136864,Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,2016.0,380,2.0
136864,Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,2016.0,448,2.0
136864,Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,2016.0,514,2.5
136864,Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,2016.0,534,1.5
136864,Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,2016.0,561,2.0
136864,Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,2016.0,567,1.5
136864,Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,2016.0,596,3.0
136864,Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,2016.0,610,3.5
137857,The Jungle Book,Adventure|Drama|Fantasy,2016.0,50,2.0
137857,The Jungle Book,Adventure|Drama|Fantasy,2016.0,62,3.0
137857,The Jungle Book,Adventure|Drama|Fantasy,2016.0,125,3.5
137857,The Jungle Book,Adventure|Drama|Fantasy,2016.0,249,4.5
137857,The Jungle Book,Adventure|Drama|Fantasy,2016.0,252,3.5
137857,The Jungle Book,Adventure|Drama|Fantasy,2016.0,319,3.5
137857,The Jungle Book,Adventure|Drama|Fantasy,2016.0,382,4.0
137857,The Jungle Book,Adventure|Drama|Fantasy,2016.0,414,4.0
137857,The Jungle Book,Adventure|Drama|Fantasy,2016.0,448,3.0
137857,The Jungle Book,Adventure|Drama|Fantasy,2016.0,517,5.0
137857,The Jungle Book,Adventure|Drama|Fantasy,2016.0,610,4.0
138210,13 Hours,Drama,2016.0,119,5.0
138210,13 Hours,Drama,2016.0,305,3.0
138210,13 Hours,Drama,2016.0,365,1.5
138210,13 Hours,Drama,2016.0,448,3.5
138210,13 Hours,Drama,2016.0,610,3.5
139857,Colonia,Thriller,2016.0,448,1.5
142222,Demolition,Drama,2016.0,62,4.0
142222,Demolition,Drama,2016.0,125,4.0
142222,Demolition,Drama,2016.0,365,1.5
142222,Demolition,Drama,2016.0,448,3.0
143355,Wonder Woman,Action|Adventure|Fantasy,2017.0,62,3.5
143355,Wonder Woman,Action|Adventure|Fantasy,2017.0,125,3.5
143355,Wonder Woman,Action|Adventure|Fantasy,2017.0,184,2.5
143355,Wonder Woman,Action|Adventure|Fantasy,2017.0,212,4.0
143355,Wonder Woman,Action|Adventure|Fantasy,2017.0,249,4.5
143355,Wonder Woman,Action|Adventure|Fantasy,2017.0,252,4.0
143355,Wonder Woman,Action|Adventure|Fantasy,2017.0,318,3.5
143355,Wonder Woman,Action|Adventure|Fantasy,2017.0,380,3.0
143355,Wonder Woman,Action|Adventure|Fantasy,2017.0,414,4.5
143355,Wonder Woman,Action|Adventure|Fantasy,2017.0,462,2.0
143355,Wonder Woman,Action|Adventure|Fantasy,2017.0,567,1.5
143355,Wonder Woman,Action|Adventure|Fantasy,2017.0,596,4.5
143355,Wonder Woman,Action|Adventure|Fantasy,2017.0,599,2.0
143365,The Circle,Drama|Sci-Fi|Thriller,2016.0,249,2.5
143367,Silence,Drama|Thriller,2016.0,249,3.0
143367,Silence,Drama|Thriller,2016.0,567,4.5
143859,"Hail, Caesar!",Comedy,2016.0,50,2.0
143859,"Hail, Caesar!",Comedy,2016.0,111,1.5
143859,"Hail, Caesar!",Comedy,2016.0,279,3.0
143859,"Hail, Caesar!",Comedy,2016.0,318,4.0
143859,"Hail, Caesar!",Comedy,2016.0,448,3.0
143859,"Hail, Caesar!",Comedy,2016.0,462,1.5
143859,"Hail, Caesar!",Comedy,2016.0,560,3.5
143859,"Hail, Caesar!",Comedy,2016.0,610,4.0
148172,The 5th Wave,Adventure|Sci-Fi|Thriller,2016.0,365,3.5
148172,The 5th Wave,Adventure|Sci-Fi|Thriller,2016.0,448,1.5
148888,Zoolander 2,Comedy,2016.0,249,3.0
148888,Zoolander 2,Comedy,2016.0,382,2.5
148888,Zoolander 2,Comedy,2016.0,448,2.0
148956,How to Be Single,Comedy|Romance,2016.0,111,4.5
148956,How to Be Single,Comedy|Romance,2016.0,125,3.0
148956,How to Be Single,Comedy|Romance,2016.0,306,2.5
148956,How to Be Single,Comedy|Romance,2016.0,448,2.5
149406,Kung Fu Panda 3,Action|Adventure|Animation,2016.0,50,2.0
149406,Kung Fu Panda 3,Action|Adventure|Animation,2016.0,89,4.0
149406,Kung Fu Panda 3,Action|Adventure|Animation,2016.0,448,3.0
149406,Kung Fu Panda 3,Action|Adventure|Animation,2016.0,561,3.5
149406,Kung Fu Panda 3,Action|Adventure|Animation,2016.0,567,2.0
149406,Kung Fu Panda 3,Action|Adventure|Animation,2016.0,586,5.0
149406,Kung Fu Panda 3,Action|Adventure|Animation,2016.0,596,4.0
149406,Kung Fu Panda 3,Action|Adventure|Animation,2016.0,610,3.5
149590,Standoff,Thriller,2016.0,448,2.5
149830,Pride and Prejudice and Zombies,Comedy|Horror|Romance|Thriller,2016.0,125,4.5
150548,Sherlock: The Abominable Bride,Action|Crime|Drama|Mystery|Thriller,2016.0,18,4.0
150548,Sherlock: The Abominable Bride,Action|Crime|Drama|Mystery|Thriller,2016.0,41,1.0
150548,Sherlock: The Abominable Bride,Action|Crime|Drama|Mystery|Thriller,2016.0,62,5.0
150548,Sherlock: The Abominable Bride,Action|Crime|Drama|Mystery|Thriller,2016.0,105,5.0
150548,Sherlock: The Abominable Bride,Action|Crime|Drama|Mystery|Thriller,2016.0,111,4.5
150548,Sherlock: The Abominable Bride,Action|Crime|Drama|Mystery|Thriller,2016.0,212,3.0
